1865.09 1456.36
1869.71 1440.41
1873.71 1436.98
1881.71 1451.8
1902.33 1477.82
1902.33 1453.19
1910.33 1459.84
1910.33 1448.48
1914.33 1451.88
1922.33 1460.07
1926.33 1455.14
1934.33 1461.11
1950.33 1473.59
1954.33 1477.58
1954.33 1451
1954.33 1448.76
1954.33 1449.98
1954.33 1457.57
1986.33 1511.27
1986.33 1475.87
1966.33 1454.09
1970.33 1464.79
1970.33 1451.34
1970.33 1448.81
1982.33 1475.17
1982.33 1460.52
1982.33 1493.63
1982.33 1471.39
1986.33 1477.47
1994.33 1500.61
1994.33 1472.11
1994.33 1485.95
1998.33 1496.12
1998.33 1471.1
1998.79 1474.52
2026.79 1536.95
2026.79 1488.7
2030.79 1529.75
2030.79 1495.38
2034.79 1506.7
2034.79 1496.12
2038.79 1514.18
2038.79 1490.61
2038.79 1487.11
2038.79 1485.45
2038.79 1481.33
2042.79 1493.63
2042.79 1488.02
2050.79 1500.56
2050.79 1483.24
2054.79 1494.39
2062.79 1505.52
2062.79 1493.06
2062.79 1482.42
2062.79 1480.41
2062.79 1480.42
2062.79 1481.66
2062.79 1491.48
2070.79 1520.47
2070.79 1497.25
2070.79 1503.78
2074.79 1509.15
2074.79 1489.62
2074.79 1486.53
2074.79 1494.07
2078.79 1510.5
2078.79 1492.85
2078.79 1488.43
2082.79 1513.18
2082.79 1511.23
2082.79 1493.05
2094.79 1522.51
2094.79 1497.54
2094.79 1492.41
2094.79 1489.49
2094.79 1489.07
2094.79 1497.57
2106.79 1538.96
2106.79 1500.02
2106.79 1496.19
2126.79 1556.01
2118.79 1507.82
2118.79 1491.38
2118.79 1490.17
2118.79 1490.19
2118.79 1490.21
2118.79 1490.21
2118.79 1520.05
2118.79 1498.57
2118.79 1497.65
2118.79 1497.68
2122.79 1526.1
2122.79 1500.73
2122.79 1492.32
2122.79 1502.1
2122.79 1499.64
2122.79 1502.71
2126.79 1514.73
2126.79 1513.24
2126.79 1499.65
2126.79 1500.27
2126.79 1505.52
2126.79 1494.3
2126.79 1494.17
2158.79 1562.68
2150.79 1536.23
2146.79 1508.91
2146.79 1498.73
2158.79 1537.65
2158.79 1500.51
2158.79 1517.02
2154.79 1510.14
2154.79 1510
2154.79 1520.32
2154.79 1498.82
2154.79 1514.94
2154.79 1500.45
2154.79 1497.16
2162.79 1532.12
2162.79 1503.32
2162.79 1499.74
2162.79 1498.47
2162.79 1512.12
2162.79 1499.25
2166.79 1521.47
2166.79 1512.27
2174.79 1527.31
2174.79 1510.57
2174.79 1520.73
2174.79 1501.63
2174.79 1496.93
2174.79 1504.24
2174.79 1501.19
2174.79 1497.23
2174.79 1500.2
2174.79 1498.43
2174.79 1509.37
2174.79 1511.31
2174.79 1505.48
2182.79 1515.83
2186.79 1523.04
2186.79 1511.04
2186.79 1509.12
2186.79 1505.25
2194.79 1520.57
2194.79 1501.02
2194.79 1504.27
2226.79 1554.05
2218.79 1514.57
2218.79 1502.42
2218.79 1506.96
2218.79 1501.87
2214.79 1516.2
2214.79 1508.53
2214.79 1501.69
2214.79 1497.7
2214.79 1497.73
2214.79 1519.95
2214.79 1521.87
2222.79 1547.06
2222.79 1513.49
2222.79 1501.73
2222.79 1500.27
2238.79 1553.16
2238.79 1516.11
2238.79 1503.48
2238.79 1503.45
2238.79 1502.19
2238.79 1500.89
2238.79 1499.47
2238.79 1499.48
2238.79 1499.48
2238.79 1499.71
2238.79 1504.54
2238.79 1503.41
2238.79 1502.43
2238.79 1500.97
2250.79 1558.55
2250.79 1515.66
2250.79 1503.3
2250.79 1501.68
2250.79 1532.26
2250.79 1511.56
2250.79 1513.31
2250.79 1519.06
2246.79 1502.93
2246.79 1513.78
2242.79 1511.77
2242.79 1502.39
2242.79 1500.63
2242.79 1508.07
2242.79 1508.13
2242.79 1506.54
2242.79 1514.83
2242.79 1509.55
2242.79 1509.3
2242.79 1505.43
2242.79 1508.45
2242.79 1504.84
2242.79 1504.52
2242.79 1504.52
2242.79 1519.15
2242.79 1506.27
2242.79 1508.34
2242.79 1505.75
2242.79 1508.15
2242.79 1505.5
2246.79 1524.8
2246.79 1505.71
2246.79 1517.97
2246.79 1520.01
2246.79 1513.05
2250.79 1531.97
2250.79 1507.95
2250.79 1509.53
2250.79 1505.47
2250.79 1504.47
2250.79 1507.01
2250.79 1506.64
2250.79 1517.62
2250.79 1507.3
2266.79 1541.36
2266.79 1531.71
2266.79 1534.46
2266.79 1533.29
2266.79 1506.77
2266.79 1529.8
2262.79 1522.27
2262.79 1507.3
2262.79 1510.86
2262.79 1506
2266.79 1525.79
2274.79 1510.35
2278.79 1520.68
2278.79 1513.89
2278.79 1506.34
2278.79 1502.94
2278.79 1502.94
2282.79 1512.68
2282.79 1505
2282.79 1504.3
2282.79 1505.95
2282.79 1506.12
2282.79 1503.87
2286.79 1513.09
2286.79 1522.4
2286.79 1507.58
2286.79 1503.43
2286.79 1508.77
2286.79 1507.35
2286.79 1507.36
2286.79 1508.23
2286.79 1508.64
2286.79 1507.6
2290.79 1512.91
2290.79 1510.78
2290.79 1509.52
2294.79 1511.85
2314.79 1542.45
2314.79 1532.25
2314.79 1513.23
2314.79 1508.14
2314.79 1514.29
2314.79 1511.29
2314.79 1511.76
2314.79 1508.75
2314.79 1507.16
2314.79 1508.13
2314.79 1508.07
2314.79 1507.24
2314.79 1507.24
2314.79 1509.26
2330.79 1547.89
2330.79 1514.81
2330.79 1515.3
2330.79 1508.04
2330.79 1508.03
2330.79 1521.47
2330.79 1530.43
2326.79 1510.2
2326.79 1515.09
2326.79 1512.34
2326.79 1510.73
2326.79 1527.51
2326.79 1531.69
2326.79 1516.73
2326.79 1512.64
2326.79 1512.99
2326.79 1512.64
2326.79 1510.27
2330.79 1513.93
2334.79 1516.95
2338.79 1522.06
2366.86 1573.11
2358.86 1530.4
2358.86 1517.19
2358.86 1521
2366.86 1549.64
2366.86 1523.98
2366.86 1512.5
2366.86 1512.58
2366.86 1526.87
2366.86 1517.14
2366.86 1512.64
2366.86 1519.25
2366.86 1532.24
2366.86 1518.92
2366.86 1514.58
2366.86 1524.98
2366.86 1514.78
2366.86 1512.28
2366.86 1512.5
2366.86 1512.52
2382.86 1559.54
2382.86 1519.88
2382.86 1516.4
2382.86 1520.58
2382.86 1513.45
2382.86 1509.82
2382.86 1511.78
2382.86 1513.04
2382.86 1529.36
2382.86 1526.81
2382.86 1516.52
2382.86 1515.06
2382.86 1527.98
2382.86 1516.82
2382.86 1516.78
2394.86 1548.2
2394.86 1518.26
2394.86 1515.29
2402.86 1562.4
2402.86 1528.32
2398.86 1515.61
2414.86 1549.95
2414.86 1519.87
2414.86 1523.93
2414.86 1515.57
2414.86 1521.06
2414.86 1518.3
2414.86 1518.64
2414.86 1519.57
2414.86 1516.13
2414.86 1515.8
2414.86 1515.75
2414.86 1526.75
2414.86 1561.79
2418.86 1556.14
2418.86 1531.17
2418.86 1518.95
2418.86 1521.11
2418.86 1538
2418.86 1532.61
2418.86 1521.52
2418.86 1517.29
2418.86 1516.98
2418.86 1516.98
2418.86 1515.82
2418.86 1518.95
2418.86 1525.67
2418.86 1519.27
2418.86 1517.52
2418.86 1517.8
2418.86 1522.89
2418.86 1519.43
2418.86 1529.25
2418.86 1517.59
2418.86 1548.8
2418.86 1525.66
2418.86 1517.86
2418.86 1540.39
2418.86 1519.42
2418.86 1537.88
2414.86 1519.19
2414.86 1516.12
2414.86 1527.89
2414.86 1539.1
2414.86 1521.88
2414.86 1517.68
2414.86 1532.52
2414.86 1518.28
2414.86 1519.74
2418.86 1549.84
2418.86 1525.2
2418.86 1520.46
2418.86 1519.92
2418.86 1517.28
2418.86 1534.41
2418.86 1520.12
2418.86 1517.54
2418.86 1518.97
2418.86 1519.28
2418.86 1518.77
2422.86 1534.75
2422.86 1526.63
2422.86 1519.26
2422.86 1518.41
2422.86 1518.88
2422.86 1516.62
2422.86 1515.66
2422.86 1516.93
2442.86 1554.49
2442.86 1529.59
2442.86 1521.34
2442.86 1534.74
2442.86 1522.15
2442.86 1521.35
2442.86 1519.2
2442.86 1522.84
2442.86 1519.77
2442.86 1519.84
2442.86 1523.58
2442.86 1546.42
2458.86 1575.3
2454.86 1529.7
2454.86 1526.88
2454.86 1540.67
2450.86 1573.59
2446.86 1533.48
2442.86 1533.59
2442.86 1525.3
2442.86 1529.16
2458.86 1555.88
2458.86 1522.99
2450.86 1523.04
2446.86 1524.18
2446.86 1520.81
2446.86 1518.01
2446.86 1517.78
2446.86 1523.5
2446.86 1521.89
2450.86 1551.21
2446.86 1522.71
2446.86 1520.67
2446.86 1525.85
2446.86 1530.77
2446.86 1526.95
2446.86 1521.79
2446.86 1521.13
2446.86 1532.78
2446.86 1530.18
2446.86 1526.71
2446.86 1522.68
2446.86 1518.46
2446.86 1528.62
2446.86 1523.64
2450.86 1553.49
2450.86 1524.55
2450.86 1549.54
2450.86 1531.7
2454.86 1542.1
2454.86 1525.18
2454.86 1521.56
2454.86 1539.37
2454.86 1541.57
2454.86 1525.2
2454.86 1536.22
2454.86 1531.98
2458.86 1541.73
2462.86 1535.94
2462.86 1523.86
2466.86 1534.11
2466.86 1524.72
2470.86 1538.81
2470.86 1525.01
2470.86 1531.45
2470.86 1522.67
2470.86 1523.46
2470.86 1523.58
2470.86 1522.96
2470.86 1520.49
2470.86 1520.49
2470.86 1520.5
2470.86 1520.5
2470.86 1520.5
2494.86 1582.52
2490.86 1542.71
2490.86 1525.38
2490.86 1522.93
2490.86 1553.81
2486.86 1531.11
2486.86 1529.96
2486.86 1542.61
2486.86 1526.37
2486.86 1536.21
2486.86 1527.96
2486.86 1525.59
2490.86 1553.39
2490.86 1532.48
2490.86 1528.75
2490.86 1545.95
2490.86 1526.43
2490.86 1526.86
2490.86 1524.69
2490.86 1528.53
2490.86 1533.74
2490.86 1525.83
2490.86 1523.77
2490.86 1525.46
2490.86 1526.73
2490.86 1528.61
2490.86 1525.45
2494.86 1544.23
2498.86 1554.49
2502.86 1554.31
2502.86 1543.09
2502.86 1533.91
2502.86 1527.32
2502.86 1528
2502.86 1531.65
2502.86 1525.81
2502.86 1524.59
2502.86 1527.54
2498.86 1529.41
2498.86 1529.49
2498.86 1525.33
2498.86 1528.52
2498.86 1526.14
2498.86 1522.59
2498.86 1522.59
2498.86 1522.6
2498.86 1523.24
2498.86 1524.06
2498.86 1525.36
2498.86 1525.36
2498.86 1525.36
2498.86 1525.18
2498.86 1525.18
2502.86 1545.76
2502.86 1529.61
2502.86 1529.86
2502.86 1531.59
2502.86 1529.14
2502.86 1527.98
2502.86 1535.23
2506.86 1530.96
2518.86 1553.64
2518.86 1528.57
2518.86 1527.65
2518.86 1527.66
2518.86 1534.45
2518.86 1538
2514.86 1531.14
2514.86 1526.59
2522.86 1556.66
2522.86 1532.19
2522.86 1536.67
2522.86 1529.4
2522.86 1529.1
2522.86 1528.57
2522.86 1525.28
2522.86 1525.29
2522.86 1525.29
2522.86 1525.29
2522.86 1535.15
2518.86 1529.69
2518.86 1528.7
2522.86 1544.04
2526.86 1539.66
2526.86 1528.89
2526.86 1533.59
2526.86 1530.55
2526.86 1526.23
2530.86 1555.48
2530.86 1538.51
2534.86 1552.52
2534.86 1534.96
2534.86 1534.27
2534.86 1530.18
2534.86 1527.29
2534.86 1530.02
