1864.09 1445.33
1844.2 1431.09
1844.2 1430.32
1857.2 1443.96
1881.07 1468.17
1875.82 1452.2
1885.07 1453.26
1879.32 1448.32
1883.07 1447.93
1887.82 1452.49
1886.82 1450.64
1888.82 1453.47
1901.32 1466.71
1905.07 1470.2
1887.07 1447.02
1891.82 1446.68
1891.32 1447.21
1897.82 1450.18
1934.82 1502.7
1916.57 1466.44
1891.32 1453.51
1897.07 1456.87
1889.07 1452.39
1887.57 1449.64
1902.82 1465.67
1896.57 1456.64
1908.32 1485.06
1893.32 1470.54
1899.82 1471.7
1911.57 1492.74
1894.82 1470.37
1905.32 1476.52
1914.82 1488.5
1900.82 1470.28
1903.54 1470.85
1947.04 1529.16
1917.54 1482.83
1947.04 1520.48
1923.54 1485.29
1934.04 1498.2
1930.79 1488.87
1939.54 1505.59
1928.29 1485.95
1925.29 1483.89
1925.79 1483.88
1918.79 1480.28
1928.79 1486.11
1925.79 1484.07
1935.04 1492.59
1921.79 1482.41
1931.04 1486.56
1940.04 1495.16
1935.04 1489.43
1922.79 1480.62
1926.29 1481.21
1925.04 1480.48
1926.29 1482.01
1932.54 1485.18
1955.54 1512.38
1938.04 1488.47
1942.79 1492.08
1947.29 1497.58
1940.54 1489.53
1937.29 1486.05
1941.54 1488.42
1950.29 1497.48
1942.04 1490.05
1932.54 1483.66
1951.29 1502.07
1951.04 1498.41
1940.54 1489.55
1963.54 1512.91
1949.54 1491.39
1945.79 1489.52
1939.79 1484.48
1944.54 1486.45
1950.54 1490.22
1974.79 1529.02
1949.29 1490.93
1950.54 1492.25
1984.79 1546.94
1957.79 1498.72
1948.79 1491.26
1945.79 1488.27
1945.29 1487.19
1948.79 1489.18
1950.29 1490.03
1963.29 1508.48
1954.29 1494.95
1954.79 1494.51
1954.79 1494.04
1970.29 1515.12
1957.04 1495.09
1950.04 1491.59
1955.29 1494.86
1956.04 1494.93
1956.54 1495.71
1963.54 1504.3
1963.29 1502.16
1957.54 1496.79
1958.29 1496.82
1958.79 1497.96
1951.29 1492.75
1955.04 1493.5
1993.04 1552.46
1977.54 1524.41
1959.29 1500.11
1958.29 1497.45
1978.79 1526.36
1956.79 1495.83
1969.04 1503.53
1967.79 1503.05
1967.29 1502.97
1973.04 1509.11
1962.29 1497.59
1971.79 1502.57
1966.79 1498.56
1963.29 1496.54
1988.54 1520.93
1969.04 1499.18
1967.79 1498.25
1964.29 1496.12
1971.29 1502.8
1966.54 1498.49
1979.79 1508.87
1978.04 1505.18
1983.29 1516.54
1975.79 1501.63
1983.29 1510.76
1969.04 1496.28
1963.79 1492.62
1975.04 1498.26
1974.29 1497.08
1964.54 1491.24
1974.79 1497.6
1971.04 1495.49
1978.04 1499.73
1976.54 1499.46
1975.54 1498.45
1981.29 1503.82
1985.29 1509.85
1983.29 1506.38
1982.04 1504.43
1980.04 1503.46
1986.04 1508.67
1978.04 1501.66
1982.29 1502.07
2010.04 1543.43
1981.04 1504.27
1980.79 1502.47
1981.04 1504.48
1969.79 1496.21
1986.04 1504.34
1983.29 1502.21
1971.29 1495.3
1969.29 1492.94
1975.04 1496.11
1988.79 1506.8
1991.54 1509.47
2006.79 1537.05
1985.29 1505.04
1976.04 1498.89
1976.29 1497.78
2010.79 1541.54
1985.54 1503.38
1979.54 1499.66
1983.79 1501.51
1977.29 1497.89
1975.04 1495.71
1975.54 1495.56
1977.79 1496.21
1978.04 1497.05
1980.79 1499.22
1986.29 1502.34
1985.29 1502.8
1981.79 1499.8
1981.29 1500.66
2012.79 1548.13
1983.79 1507.1
1978.29 1502.39
1977.04 1500.39
1996.54 1519.17
1983.54 1504.82
1986.79 1508.78
1990.04 1511.57
1974.54 1500.57
1988.29 1505.01
1987.79 1505.23
1974.04 1496.39
1981.29 1500.24
1987.04 1504.19
1985.54 1503.81
1984.54 1502.38
1989.29 1505.22
1988.54 1504.65
1986.79 1504.34
1982.79 1501.81
1986.54 1503.89
1978.04 1498.46
1985.54 1502.84
1979.54 1499.38
1990.29 1506.83
1979.54 1499.69
1986.29 1504.09
1979.04 1498.96
1986.04 1503.32
1980.29 1500.33
1993.54 1509.87
1976.04 1498.64
1991.04 1506.36
1992.29 1507.53
